Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,objbody,130,0.1319,0.5076,-0.0123,150,150,150
0,0.000,objbody,131,0.1167,0.3990,-0.0231,150,150,150
0,0.000,objbody,132,0.1105,0.3982,-0.0207,150,150,150
0,0.000,objbody,133,0.1025,0.3985,-0.0223,150,150,150
0,0.000,objbody,134,0.0965,0.4003,-0.0307,150,150,150
0,0.000,objbody,135,0.1013,0.4040,-0.0442,150,150,150
0,0.000,objbody,136,0.1088,0.4047,-0.0466,150,150,150
0,0.000,objbody,137,0.1158,0.4044,-0.0448,150,150,150
0,0.000,objbody,138,0.1221,0.4015,-0.0326,150,150,150
0,0.000,objbody,139,0.1245,0.5614,0.0205,150,150,150
0,0.000,objbody,140,0.1119,0.5597,0.0255,150,150,150
0,0.000,objbody,141,0.0952,0.5603,0.0222,150,150,150
0,0.000,objbody,142,0.0828,0.5641,0.0049,150,150,150
0,0.000,objbody,143,0.0929,0.5717,-0.0231,150,150,150
0,0.000,objbody,144,0.1083,0.5731,-0.0280,150,150,150
0,0.000,objbody,145,0.1228,0.5726,-0.0242,150,150,150
0,0.000,objbody,146,0.1358,0.5664,0.0009,150,150,150
0,0.000,objbody,147,0.1735,0.9205,0.1488,150,150,150
0,0.000,objbody,148,0.1297,0.8872,0.1805,150,150,150
0,0.000,objbody,149,0.0731,0.8412,0.1497,150,150,150
0,0.000,objbody,150,0.0452,0.8260,0.0766,150,150,150
0,0.000,objbody,151,0.0575,0.8266,-0.0020,150,150,150
0,0.000,objbody,152,0.1079,0.8505,-0.0303,150,150,150
0,0.000,objbody,153,0.1635,0.8882,-0.0061,150,150,150
0,0.000,objbody,154,0.1817,0.9169,0.0753,150,150,150
0,0.000,objbody,155,0.1250,0.5231,0.0124,150,150,150
0,0.000,objbody,156,0.1119,0.5214,0.0176,150,150,150
0,0.000,objbody,157,0.0947,0.5220,0.0142,150,150,150
0,0.000,objbody,158,0.0820,0.5260,-0.0037,150,150,150
0,0.000,objbody,159,0.0923,0.5338,-0.0325,150,150,150
0,0.000,objbody,160,0.1083,0.5353,-0.0376,150,150,150
0,0.000,objbody,161,0.1232,0.5347,-0.0337,150,150,150
0,0.000,objbody,162,0.1367,0.5284,-0.0078,150,150,150
0,0.000,objbody,163,0.1236,0.0742,-0.0424,150,150,150
0,0.000,objbody,164,0.1117,0.0730,-0.0364,150,150,150
0,0.000,objbody,165,0.0960,0.0732,-0.0403,150,150,150
0,0.000,objbody,166,0.0844,0.0769,-0.0684,150,150,150
0,0.000,objbody,167,0.0938,0.0824,-0.0895,150,150,150
0,0.000,objbody,168,0.1084,0.0849,-0.0958,150,150,150
0,0.000,objbody,169,0.1220,0.0832,-0.0910,150,150,150
0,0.000,objbody,170,0.1343,0.0790,-0.0733,150,150,150
0,0.000,objbody,171,0.1491,0.0417,-0.0437,150,150,150
0,0.000,objbody,172,0.1236,0.0454,-0.0230,150,150,150
0,0.000,objbody,173,0.0893,0.0445,-0.0256,150,150,150
0,0.000,objbody,174,0.0777,0.0518,-0.0735,150,150,150
0,0.000,objbody,175,0.0929,0.0659,-0.0901,150,150,150
0,0.000,objbody,176,0.1080,0.0703,-0.1006,150,150,150
0,0.000,objbody,177,0.1212,0.0657,-0.0918,150,150,150
0,0.000,objbody,178,0.1411,0.0549,-0.0734,150,150,150
0,0.000,objbody,179,0.1335,0.0450,-0.0296,150,150,150
0,0.000,objbody,180,0.1022,0.0452,-0.0216,150,150,150
